SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,IsMale,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No
False,True,False,0.7746478873239436,True,False,False,False,False,False,True,True,False,0.7109452736318408,0.5693687975998153,False,True,True,False,False,False,False,False,True,False,True,False
False,True,False,0.971830985915493,False,False,True,True,True,True,True,True,False,0.46069651741293527,0.5176667435956611,False,False,False,False,True,True,False,False,False,True,False,False
False,False,False,0.0,True,False,False,False,False,False,False,False,True,0.2721393034825871,0.003092545580429264,True,True,True,False,False,False,False,True,False,True,False,False
False,True,True,0.676056338028169,True,True,False,True,True,False,True,False,True,0.7502487562189055,0.5194264943457189,False,True,False,True,False,False,False,True,False,False,True,False
False,False,False,0.07042253521126761,True,False,False,False,False,True,False,False,True,0.3124378109452736,0.02868105238864528,True,False,True,False,False,True,False,False,False,True,False,False
False,True,True,0.43661971830985913,True,False,True,True,True,True,False,True,False,0.5507462686567164,0.265180013847219,False,False,False,False,True,False,False,False,True,True,False,False
True,True,False,1.0,True,True,True,False,True,True,True,True,True,0.9104477611940298,0.929673436418186,False,False,False,False,True,False,False,False,True,False,True,False
False,False,True,0.5070422535211268,True,False,True,True,False,True,False,False,False,0.42985074626865677,0.2635068082160166,False,True,False,False,True,False,True,False,False,True,False,False
False,True,False,0.9577464788732394,True,False,True,True,False,True,True,True,True,0.8771144278606966,0.8346526655896607,False,False,False,True,False,False,True,False,False,False,True,False
False,True,False,0.352112676056338,True,False,False,True,True,True,True,True,False,0.6333333333333334,0.23768174474959614,False,False,True,False,False,True,False,False,False,True,False,False
False,True,True,0.8028169014084507,True,True,False,True,True,False,True,True,True,0.8651741293532339,0.7162012462497115,False,False,False,True,False,False,True,False,False,False,True,False
False,False,False,0.323943661971831,True,True,False,False,False,True,False,False,False,0.3616915422885572,0.1411781675513501,False,True,False,True,False,True,False,False,False,True,False,False
False,True,True,0.056338028169014086,True,False,False,False,False,False,False,False,False,0.02288557213930349,0.009306485114239557,False,True,False,True,False,False,False,True,False,False,False,True
False,True,True,0.19718309859154928,True,False,False,False,False,False,False,False,True,0.017412935323383085,0.031069697669051464,True,True,True,False,False,False,False,True,False,False,False,True
False,True,True,0.4084507042253521,True,False,False,False,False,False,False,False,False,0.014427860696517405,0.0669801523194092,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,0.7605633802816901,True,True,True,True,False,True,False,False,True,0.47562189054726367,0.3973344103392568,False,False,False,True,False,False,True,False,False,True,False,False
False,True,False,0.3380281690140845,False,False,False,False,False,False,True,False,True,0.15671641791044777,0.09626125086545119,True,False,True,False,False,True,False,False,False,True,False,False
True,True,False,0.1267605633802817,True,False,False,True,True,True,True,False,True,0.7388059701492538,0.10561966305100393,True,True,True,False,False,False,False,False,True,False,True,False
False,True,True,0.6056338028169014,False,False,True,True,True,True,False,True,True,0.3562189054726368,0.271913224094161,False,True,False,False,True,False,True,False,False,True,False,False
False,False,False,0.647887323943662,True,False,True,True,False,True,False,False,True,0.4044776119402985,0.32243826448188323,False,False,False,True,False,False,False,False,True,True,False,False
False,True,True,0.16901408450704225,True,False,False,False,False,False,True,True,False,0.6975124378109452,0.13893376413570274,True,False,True,False,False,False,False,True,False,False,True,False
False,True,True,0.676056338028169,True,True,False,True,True,True,True,True,True,0.8925373134328358,0.6086314331871682,True,False,False,False,True,True,False,False,False,False,True,False
False,True,False,0.8873239436619719,True,False,True,False,False,True,True,True,True,0.782587064676617,0.7264654973459497,False,False,False,True,False,False,False,False,True,False,True,False
False,False,False,0.0,True,False,False,False,False,False,False,False,False,0.008457711442786084,3.4618047542118706e-05,False,True,True,False,False,False,False,False,True,False,False,True
False,False,False,0.2676056338028169,True,False,False,False,False,True,False,False,False,0.31592039800995025,0.11357604431110085,False,True,True,False,False,False,False,False,True,True,False,False
False,True,False,0.5070422535211268,False,False,True,False,False,True,True,False,False,0.27014925373134324,0.18166397415185784,False,False,False,False,True,False,False,True,False,True,False,False
False,True,True,0.4084507042253521,True,True,False,False,False,False,True,False,False,0.6686567164179105,0.28746249711516264,False,True,True,False,False,False,False,True,False,False,True,False
False,False,False,0.5211267605633803,True,True,True,True,True,False,True,True,False,0.6552238805970149,0.36566466651280866,False,False,False,True,False,True,False,False,False,True,False,False
True,False,False,0.0,True,True,False,False,False,False,False,False,True,0.5592039800995026,0.006421647819063006,True,False,True,False,False,False,False,False,True,False,True,False
False,False,False,0.5070422535211268,True,False,False,False,False,False,True,True,True,0.4626865671641791,0.2684514193399492,True,False,True,False,False,False,False,True,False,True,False,False
False,True,False,0.7183098591549296,False,False,True,True,True,True,True,True,False,0.47761194029850745,0.3821024694207246,False,False,False,False,True,False,True,False,False,True,False,False
False,False,True,0.9859154929577465,True,False,True,True,True,True,True,False,True,0.5835820895522389,0.635114239556889,False,True,False,False,True,False,True,False,False,True,False,False
False,False,False,0.352112676056338,True,False,False,True,True,False,True,False,False,0.7119402985074627,0.2673090237710593,True,True,True,False,False,False,False,True,False,False,True,False
False,False,False,0.9154929577464789,True,True,True,True,True,False,False,True,True,0.5606965174129352,0.5515347334410339,False,True,False,False,True,False,True,False,False,True,False,False
False,True,False,1.0,True,True,True,True,True,True,True,True,True,0.982089552238806,0.9895684283406416,False,True,False,False,True,False,True,False,False,False,True,False
False,False,True,0.3380281690140845,False,False,True,False,False,False,True,False,True,0.22288557213930346,0.10982575582737134,False,True,False,True,False,False,True,False,False,True,False,False
False,True,True,0.9577464788732394,True,True,True,True,True,True,True,True,True,0.9562189054726368,0.8824140318486038,False,True,False,False,True,True,False,False,False,False,True,False
False,True,True,0.7323943661971831,True,True,True,True,False,False,False,True,False,0.5119402985074627,0.42317678282944843,False,True,False,False,True,True,False,False,False,True,False,False
False,False,False,0.15492957746478872,True,False,False,False,True,False,True,True,False,0.7686567164179104,0.12651165474267254,True,False,False,True,False,False,False,False,True,False,True,False
False,False,False,0.352112676056338,True,False,False,False,True,True,True,True,True,0.8,0.2905838910685437,False,True,True,False,False,False,False,True,False,False,True,False
False,False,False,0.28169014084507044,True,False,False,False,True,False,False,True,False,0.4318407960199005,0.15864297253634896,False,True,True,False,False,False,False,False,True,True,False,False
False,False,True,0.0,True,False,False,False,False,False,True,True,True,0.7074626865671642,0.00814101084698823,False,False,True,False,False,False,False,True,False,False,True,False
False,False,False,0.6619718309859155,True,True,True,False,False,True,False,True,True,0.7676616915422886,0.5107892914839604,False,True,True,False,False,False,False,True,False,False,True,False
False,True,False,0.352112676056338,False,False,True,False,True,False,False,False,False,0.17064676616915422,0.11075467343641819,False,False,False,True,False,False,True,False,False,True,False,False
False,True,False,0.8309859154929577,True,False,False,False,False,False,False,False,False,0.016915422885572132,0.1430129240710824,False,True,False,False,True,False,False,False,True,False,False,True
False,False,False,0.23943661971830985,True,False,False,False,False,False,False,False,False,0.009950248756218905,0.036066235864297254,False,True,True,False,False,False,False,False,True,False,False,True
True,False,False,0.1267605633802817,False,False,False,False,False,True,False,False,True,0.11343283582089551,0.03145626586660512,True,False,True,False,False,False,False,True,False,True,False,False
False,True,True,0.056338028169014086,True,True,True,False,True,False,False,False,True,0.6592039800995025,0.05019039926148165,True,True,True,False,False,False,False,True,False,False,True,False
False,False,True,0.04225352112676056,True,False,False,False,False,False,False,False,True,0.021393034825870634,0.007610200784675745,False,False,False,True,False,False,False,False,True,False,False,True
False,True,True,0.9014084507042254,True,True,False,False,False,False,False,False,False,0.06467661691542288,0.19574198015231942,False,True,False,False,True,False,True,False,False,False,False,True
False,True,True,0.971830985915493,True,True,False,False,False,False,False,False,False,0.07064676616915425,0.1957477498269098,False,True,False,False,True,False,False,False,True,False,False,True
